X,Y,OBJECTID,PRJ_NUMBER,FILE_NUMBR,NAME,ADDRESS,CITY,ZIPCODE,COUNTY,TYPE,OPERATING,OP_CLASS,LOTS,APPDATE,PRISTATUS,SECSTATUS,ONUMBER,OROUTE,FSOURCE,DATASOURCE,NOTES,LAT_DD,LONG_DD,MGRS,GOOGLEMAP,GCID,DESCRIPT,FLAG,UPDATE_DAY,FGDLAQDATE
-81.4684598,30.63535867,1190,PRMY003509,7797,NASSAU ACRES MOBILE HOME PARK,2036 BRIDOL ROAD,FERNANDINA BEACH,32034,NASSAU,MOBILE HOME PARK,PRIVATE,PRIVATE,18,10/1/1992,APPROVED,DELINQUENT,DE00022383,C/O DEBORAH EASON,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 98.08, [2036 BRIDAL RD, FERNANDINA BEACH, FLORIDA, 32034]",30.63535867,-81.46845981,17RMP5510889285,https://www.google.com/maps/place/17RMP5510889285,1190,NASSAU ACRES MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.21527562,27.14679502,1191,PRMZ001544,9191,NATALIE ESTATES MHP,4800 SE FEDERAL HWY,STUART,34997,MARTIN,MOBILE HOME PARK,PRIVATE,PRIVATE,19,10/21/1986,APPROVED, ,DE00018057, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4800 SE FEDERAL HWY, STUART, FLORIDA, 34997]",27.14679502,-80.21527562,17RNL7775702937,https://www.google.com/maps/place/17RNL7775702937,1191,NATALIE ESTATES MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.32770059,28.08021853,1192,PRMY002652,7464,NATURES TRAIL MHP,12880 MORRIS BRIDGE ROAD,THONOTOSASSA,33592,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,35,11/7/1991,APPROVED, ,DE42036, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [12880 MORRIS BRIDGE RD, THONOTOSASSA, FLORIDA, 33592]",28.08021853,-82.32770059,17RLM6954706800,https://www.google.com/maps/place/17RLM6954706800,1192,NATURES TRAIL MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.12570544,29.15431497,1193,PRMZ001545,9192,NAUTILUS MOBILE HOME & RV PARK,3441 S PINE AVE,OCALA,34471,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,69,11/7/1985,APPROVED, ,DE44544,ATTN DAVID HESS,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [3441 S PINE AVE, OCALA, FLORIDA, 34471]",29.15431497,-82.12570544,17RLN9051625607,https://www.google.com/maps/place/17RLN9051625607,1193,NAUTILUS MOBILE HOME & RV PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.39679002,27.70575778,1194,PRMY002669,7473,NELL-KAY,2712 SE 14TH AVE,RUSKIN,33570,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,12,10/25/1984,APPROVED, ,DE00013512, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 92.43, [2712 14TH AVE SE, RUSKIN, FLORIDA, 33570]",27.70575778,-82.39679002,17RLL6228565389,https://www.google.com/maps/place/17RLL6228565389,1194,NELL-KAY,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.83313666,28.99193281,1195,PRMZ002839,9612,NELSON'S OUTDOOR RESORT,19400 SE HWY 42,UMATILLA,32784,LAKE,MOBILE HOME PARK,PRIVATE,PRIVATE,48,9/15/1994,APPROVED, ,DE43419,C/O MR RYAN KANAGA,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [19400 SE HIGHWAY 42, UMATILLA, FLORIDA, 32784]",28.99193281,-81.83313666,17RMN1884507378,https://www.google.com/maps/place/17RMN1884507378,1195,NELSON'S OUTDOOR RESORT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.4643093,27.70540387,1196,PRMZ001331,9007,NEPTUNE MOBILE VILLAGE,2525 GULF CITY ROAD #1,RUSKIN,33570,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,159,8/6/1985,APPROVED, ,DE00021748, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2525 GULF CITY RD, RUSKIN, FLORIDA, 33570]",27.70540387,-82.4643093,17RLL5562765427,https://www.google.com/maps/place/17RLL5562765427,1196,NEPTUNE MOBILE VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.21652041,25.84679368,1197,PRMZ001130,8832,"NEW AVOCADO TRAILER PARK, INC.",1170 NW 79TH ST,MIAMI,33150,DADE,MOBILE HOME PARK,PRIVATE,PRIVATE,73,2/20/1985,APPROVED,DELINQUENT,DE43687,C/O NEW TRADEWINDS TRAILER PARK CO,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1170 NW 79TH ST, MIAMI, FLORIDA, 33150]",25.84679368,-80.21652041,17RNJ7851258951,https://www.google.com/maps/place/17RNJ7851258951,1197,"NEW AVOCADO TRAILER PARK, INC.",NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.21148064,26.00494961,1198,PRMZ000967,8688,"NEW ENGLAND MOBILE ESTATES, INC.",600 S.W. 62ND AVENUE,HOLLYWOOD,33023,BROWARD,MOBILE HOME PARK,PRIVATE,PRIVATE,145,6/14/1985,APPROVED, ,DE44430,RIVERSTONE COMMUNITIES LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [600 S 62ND AVE, HOLLYWOOD, FLORIDA, 33023]",26.00494961,-80.21148064,17RNJ7891176470,https://www.google.com/maps/place/17RNJ7891176470,1198,"NEW ENGLAND MOBILE ESTATES, INC.",NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.88518939,26.70725011,1199,PRMY002394,7361,NEW GARDEN RV PARK,2830 GARDEN ST,NORTH FORT MYERS,33917,LEE,MOBILE HOME PARK,PRIVATE,PRIVATE,20,1/25/1985,APPROVED, ,DE42887, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2830 GARDEN ST, NORTH FORT MYERS, FLORIDA, 33917]",26.70725011,-81.88518939,17RMK1194754317,https://www.google.com/maps/place/17RMK1194754317,1199,NEW GARDEN RV PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.60009189,27.90124718,1200,PRMY003591,7817,NEW HARMONY MHP,3120 HWY 27 SOUTH,LAKE WALES,33853,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,23,9/6/2000,APPROVED, ,DE00021824, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETNAME, SCORE: 90.54, [US-27 S, LAKE WALES, FLORIDA, 33853]",27.90124718,-81.60009189,17RML4094386408,https://www.google.com/maps/place/17RML4094386408,1200,NEW HARMONY MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.74244692,27.96043349,1201,PRMZ001431,9094,NEW RANCH MOBILE HOME PARK,2291 GULF TO BAY BLVD,CLEARWATER,33765,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,113,5/21/1985,APPROVED, ,DE43119, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [2291 GULF TO BAY BLVD, CLEARWATER, FLORIDA, 33765]",27.96043349,-82.74244692,17RLL2860194042,https://www.google.com/maps/place/17RLL2860194042,1201,NEW RANCH MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.80539229,28.05871094,1202,PRMY002141,7286,NORMAN VILLAGE,23 TENNESSEE LANE,AUBURNDALE,33823,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,20,12/11/1984,APPROVED, ,DE00013374, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [23 TENNESSEE LN, AUBURNDALE, FLORIDA, 33823]",28.05871094,-81.80539229,17RMM2085303968,https://www.google.com/maps/place/17RMM2085303968,1202,NORMAN VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.80119054,30.28680697,1203,PRMZ001546,9193,NORMANDY EST MHC,8985 NORMANDY BLVD,JACKSONVILLE,32221,DUVAL,MOBILE HOME PARK,PRIVATE,PRIVATE,300,1/24/1986,APPROVED,DELINQUENT,DE45546,"MARIA E VIRGA, CHIEF OPERATING OFFICER",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [8985 NORMANDY BLVD, JACKSONVILLE, FLORIDA, 32221]",30.28680697,-81.80119054,17RMP2294950838,https://www.google.com/maps/place/17RMP2294950838,1203,NORMANDY EST MHC,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.16858737,26.06550175,1204,PRMY001879,7149,NORTH COAST T.P. & MARINA,4500 RAVENSWOOD ROAD,FORT LAUDERDALE,33312,BROWARD,MOBILE HOME PARK,PRIVATE,PRIVATE,14,10/1/1984,APPROVED, ,DE00020430, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [4500 RAVENSWOOD RD, FORT LAUDERDALE, FLORIDA, 33312]",26.06550176,-80.16858737,17RNJ8316183203,https://www.google.com/maps/place/17RNJ8316183203,1204,NORTH COAST T.P. & MARINA,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.66640003,27.81743264,1205,PRMZ001177,8869,NORTH RIDGE MH COURT,2424 50TH AVE N,ST PETERSBURG,33714,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,91,8/16/1985,APPROVED, ,DE45363, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2424 50TH AVE N, ST PETERSBURG, FLORIDA, 33714]",27.81743264,-82.66640003,17RLL3586778093,https://www.google.com/maps/place/17RLL3586778093,1205,NORTH RIDGE MH COURT,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.47615112,28.00804053,1206,PRMZ000294,8104,NORTH ROME MHP,6700 N ROME AVE,TAMPA,33604,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,82,9/17/1985,APPROVED, ,DE44393,GLENN PEARSON,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [6700 N ROME AVE, TAMPA, FLORIDA, 33604]",28.00804053,-82.47615112,17RLL5486398971,https://www.google.com/maps/place/17RLL5486398971,1206,NORTH ROME MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.85884839,28.6903597,1207,PRMZ001156,8853,NORTHGATE MHP,3277 1ST AVE,MIMS,32754,BREVARD,MOBILE HOME PARK,PRIVATE,PRIVATE,175,9/26/1985,APPROVED, ,DE43860, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [3277 1ST AVE, MIMS, FLORIDA, 32754]",28.6903597,-80.85884839,17RNM1378973689,https://www.google.com/maps/place/17RNM1378973689,1207,NORTHGATE MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.71377089,26.66296916,1208,PRMY002925,7577,NORTHMOOR TRAILER PARK,200 SE 2ND AVE,SOUTH BAY,33493,PALM BEACH,MOBILE HOME PARK,PRIVATE,PRIVATE,21,10/20/1987,APPROVED, ,DE00015017, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [200 SW 2ND AVE, SOUTH BAY, FLORIDA, 33493]",26.66296916,-80.71377089,17RNK2848349139,https://www.google.com/maps/place/17RNK2848349139,1208,NORTHMOOR TRAILER PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.77946379,28.01741375,1209,PRMZ001147,8845,OAK BEND,801 MAIN ST,DUNEDIN,34698,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,56,6/13/1986,APPROVED, ,DE42026, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [801 MAIN ST, DUNEDIN, FLORIDA, 34698]",28.01741375,-82.77946379,17RLM2505100408,https://www.google.com/maps/place/17RLM2505100408,1209,OAK BEND,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.16906096,29.06790463,1210,PRMZ001854,9458,OAK BEND,10620 SW 27TH AVE,OCALA,34476,MARION,MOBILE HOME PARK,PRIVATE,PRIVATE,262,4/3/1985,APPROVED, ,DE36678,BUSINESS LICENSES LLC,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [10620 SW 27TH AVE, OCALA, FLORIDA, 34476]",29.06790463,-82.16906096,17RLN8620416073,https://www.google.com/maps/place/17RLN8620416073,1210,OAK BEND,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.69178947,28.37290411,1211,PRMZ001482,9135,OAK BEND MOBILE HOME PARK,14818 SHARK ST,HUDSON,34667,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,71,3/17/1986,APPROVED, ,DE00022050,C/O HUGH STEWART,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [14818 SHARK ST, HUDSON, FLORIDA, 34667]",28.37290411,-82.69178947,17RLM3422239675,https://www.google.com/maps/place/17RLM3422239675,1211,OAK BEND MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.45562029,28.54318018,1212,PRMZ001529,9178,OAK CREST MOBILE PARK,5455 W WASHINGTON ST,ORLANDO,32811,ORANGE,MOBILE HOME PARK,PRIVATE,PRIVATE,75,12/2/1985,APPROVED, ,DE00012481, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [5455 W WASHINGTON ST, ORLANDO, FLORIDA, 32811]",28.54318018,-81.45562029,17RMM5542957460,https://www.google.com/maps/place/17RMM5542957460,1212,OAK CREST MOBILE PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.77562991,27.89474189,1213,PRMZ000664,8423,OAK CREST/ACORN MH COMM,9925 ULMERTON RD,LARGO,33771,PINELLAS,MOBILE HOME PARK,PRIVATE,PRIVATE,654,5/10/1985,APPROVED, ,DE00011052, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 100, [9925 ULMERTON RD, LARGO, FLORIDA, 33771]",27.89474189,-82.77562991,17RLL2523086810,https://www.google.com/maps/place/17RLL2523086810,1213,OAK CREST/ACORN MH COMM,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.41636045,27.39828457,1214,PRMZ001152,8849,OAK GARDENS MOBILE HOME PARK,11200 US HWY 27 S,SEBRING,33876,HIGHLANDS,MOBILE HOME PARK,PRIVATE,PRIVATE,38,1/31/1985,APPROVED, ,DE00010967,"ATTN: RICKERT PROPERTIES, INC",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [11200 US HIGHWAY 27 S, SEBRING, FLORIDA, 33876]",27.39828457,-81.41636045,17RML5883730619,https://www.google.com/maps/place/17RML5883730619,1214,OAK GARDENS MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.37558305,26.99897155,1215,PRMZ001530,9179,OAK GROVE MHP,1800 ENGLEWOOD RD NO 30,ENGLEWOOD,34223,SARASOTA,MOBILE HOME PARK,PRIVATE,PRIVATE,8,12/10/1985,APPROVED, ,DE00019251,"C/O SILVERCRESTED MGT, INC.",GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [1800 ENGLEWOOD RD, ENGLEWOOD, FLORIDA, 34223]",26.99897155,-82.37558305,17RLK6351287065,https://www.google.com/maps/place/17RLK6351287065,1215,OAK GROVE MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-87.26364848,30.43282387,1216,PRMZ001900,9493,OAK GROVE MHP,1801 N BORDER ST,PENSACOLA,32505,ESCAMBIA,MOBILE HOME PARK,PRIVATE,PRIVATE,46,10/9/1991,APPROVED,DELINQUENT,DE45672, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [1801 BORDER ST, PENSACOLA, FLORIDA, 32505]",30.43282387,-87.26364848,16RDU7468366777,https://www.google.com/maps/place/16RDU7468366777,1216,OAK GROVE MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.31876211,27.98558069,1217,PRMZ001626,9267,OAK GROVE MHP,4320 WILLIAMS RD,TAMPA,33610,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,50,5/21/1986,APPROVED, ,DE45037,ATTN: LAKESHORE MANAGEMENT,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4320 WILLIAMS RD, TAMPA, FLORIDA, 33610]",27.98558069,-82.31876211,17RLL7031296306,https://www.google.com/maps/place/17RLL7031296306,1217,OAK GROVE MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.8286715,27.86758089,1218,PRMZ001635,9273,OAK HAMMOCK,2455 HWY 17 S,BARTOW,33830,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,103,10/31/1986,APPROVED, ,DE00018115, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [2455 US HIGHWAY 17 S, BARTOW, FLORIDA, 33830]",27.86758089,-81.8286715,17RML1842282810,https://www.google.com/maps/place/17RML1842282810,1218,OAK HAMMOCK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.68950245,28.12943306,1219,PRMZ001426,9089,OAK HARBOR,10000 WEST LAKE LOWERY ROAD,HAINES CITY,33844,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,73,1/8/1988,APPROVED, ,DE00012382, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 92.43, [10000 LAKE LOWERY RD, HAINES CITY, FLORIDA, 33844]",28.12943306,-81.68950245,17RMM3228711733,https://www.google.com/maps/place/17RMM3228711733,1219,OAK HARBOR,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.29408893,27.99132094,1220,PRMY001882,7150,OAK HAVEN,5233 PINE ST,SEFFNER,33584,HILLSBOROUGH,MOBILE HOME PARK,PRIVATE,PRIVATE,11,12/31/1984,APPROVED, ,DE37341, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [5233 PINE ST, SEFFNER, FLORIDA, 33584]",27.99132095,-82.29408893,17RLL7274696916,https://www.google.com/maps/place/17RLL7274696916,1220,OAK HAVEN,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.98268163,27.07535014,1221,PRMZ000713,8465,OAK HAVEN MOBILE HOME & RV PARK,10307 SW LETTUCE LAKE AVE,ARCADIA,34266,DESOTO,MOBILE HOME PARK,PRIVATE,PRIVATE,40,10/3/1987,APPROVED, ,DE45055, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.08, [10307 SW LETTUCE LAKE AVE, ARCADIA, FLORIDA, 34269]",27.07535014,-81.98268163,17RMK0256595161,https://www.google.com/maps/place/17RMK0256595161,1221,OAK HAVEN MOBILE HOME & RV PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.3607614,29.91843535,1222,PRMY002264,7326,OAK HAVEN RETIREMENT VILLAGE,1700 WOODLAWN RD,ST AUGUSTINE,32095,ST JOHNS,MOBILE HOME PARK,PRIVATE,PRIVATE,21,9/8/1986,APPROVED, ,DE46003, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: STREETADDRESS, SCORE: 92.08, [1700 WOODLAWN RD, SAINT AUGUSTINE, FLORIDA, 32084]",29.91843535,-81.3607614,17RMP6517709802,https://www.google.com/maps/place/17RMP6517709802,1222,OAK HAVEN RETIREMENT VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.97617096,28.03546786,1223,PRMZ000968,8689,OAK HILL MOBILE HOME PARK,1331 OAKHILL ST,LAKELAND,33815,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,79,5/1/1986,APPROVED,DELINQUENT,DE44301, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [1331 OAKHILL ST, LAKELAND, FLORIDA, 33815]",28.03546787,-81.97617096,17RMM0404901516,https://www.google.com/maps/place/17RMM0404901516,1223,OAK HILL MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.80608928,28.55472013,1224,PRMZ001588,9232,OAK LANE MOBILE HOME PARK,14236 MAX HOOKS ROAD,CLERMONT,34711,LAKE,MOBILE HOME PARK,PRIVATE,PRIVATE,60,6/17/1986,APPROVED, ,DE37821, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [14236 MAX HOOKS RD, CLERMONT, FLORIDA, 34711]",28.55472013,-81.80608928,17RMM2115158919,https://www.google.com/maps/place/17RMM2115158919,1224,OAK LANE MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-87.30777209,30.42088298,1225,PRMZ001560,9205,OAK LODGE MHP,7101 LILLIAN HWY,PENSACOLA,32506,ESCAMBIA,MOBILE HOME PARK,PRIVATE,PRIVATE,72,1/13/1997,APPROVED, ,DE43558,C/O BRADLEY SANDERS,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [7101 LILLIAN HWY, PENSACOLA, FLORIDA, 32506]",30.42088298,-87.30777209,16RDU7044265464,https://www.google.com/maps/place/16RDU7044265464,1225,OAK LODGE MHP,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.60482146,28.39694533,1226,PRMZ001733,9358,OAK MANOR MOBILE HOME PARK,8705 N ATLANTIC AVE,CAPE CANAVERAL,32920,BREVARD,MOBILE HOME PARK,PRIVATE,PRIVATE,6,9/18/1985,APPROVED, ,DE44001,C/O BETTY T GOULD,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [8705 N ATLANTIC AVE, CAPE CANAVERAL, FLORIDA, 32920]",28.39694533,-80.60482146,17RNM3871241239,https://www.google.com/maps/place/17RNM3871241239,1226,OAK MANOR MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.19596031,28.50421289,1227,PRMY002396,7362,OAK MANOR MOBILE RANCH,33194 MAUMEE TRACK,DADE CITY,33523,PASCO,MOBILE HOME PARK,PRIVATE,PRIVATE,21,12/10/1984,APPROVED, ,DE00015427, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [33194 MAUMEE TRAK, DADE CITY, FLORIDA, 33523]",28.50421289,-82.19596031,17RLM8295753642,https://www.google.com/maps/place/17RLM8295753642,1227,OAK MANOR MOBILE RANCH,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.59797042,28.11405281,1228,PRMZ002798,9599,OAK MEADOWS M H P,3655 JOHNSON AVENUE,HAINES CITY,33844,POLK,MOBILE HOME PARK,PRIVATE,PRIVATE,53,10/13/1992,APPROVED, ,DE00018730, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [3655 JOHNSON AVE E, HAINES CITY, FLORIDA, 33844]",28.11405281,-81.59797042,17RMM4126709981,https://www.google.com/maps/place/17RMM4126709981,1228,OAK MEADOWS M H P,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.72771184,28.34986826,1229,PRMZ001155,8852,OAK MOBILE HOME & RV PARK,915 FLORIDA AVE,COCOA,32922,BREVARD,MOBILE HOME PARK,PRIVATE,PRIVATE,60,6/5/1987,APPROVED,DELINQUENT,DE45094,SCOTT A SEWALL,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [915 FLORIDA AVE, COCOA, FLORIDA, 32922]",28.34986826,-80.72771184,17RNM2668535990,https://www.google.com/maps/place/17RNM2668535990,1229,OAK MOBILE HOME & RV PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-80.73825409,27.18378324,1230,PRMZ003421,9755,OAK MOBILE HOME PARK,8485 HWY 441 SE,OKEECHOBEE,34974,OKEECHOBEE,MOBILE HOME PARK,PRIVATE,PRIVATE,48,3/28/1995,APPROVED, ,DE44033,ATTN RICHARD E AND ERIN G LA CRONE,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [8485 US HIGHWAY 441 SE, OKEECHOBEE, FLORIDA, 34974]",27.18378324,-80.73825409,17RNL2592706818,https://www.google.com/maps/place/17RNL2592706818,1230,OAK MOBILE HOME PARK,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-82.39495188,29.61802955,1231,PRMZ001755,9378,OAK PARK MH VILLAGE,4000 SW 47TH ST,GAINESVILLE,32608,ALACHUA,MOBILE HOME PARK,PRIVATE,PRIVATE,347,6/10/1985,APPROVED, ,DE44674, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 100, [4000 SW 47TH ST, GAINESVILLE, FLORIDA, 32608]",29.61802955,-82.39495188,17RLN6494177274,https://www.google.com/maps/place/17RLN6494177274,1231,OAK PARK MH VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
-81.6003516,26.71492748,1232,PRMZ001526,9175,OAK PARK MOBILE VILLAGE,21961 E PEARL ST,ALVA,33920,LEE,MOBILE HOME PARK,PRIVATE,PRIVATE,1,9/9/1985,APPROVED, ,DE00012478, ,GEOPLAN,DBPR,"BUSINESS ANALYST 2018, LOCATOR: POINTADDRESS, SCORE: 92.43, [21961 PEARL ST, ALVA, FLORIDA, 33920]",26.71492748,-81.6003516,17RMK4028655002,https://www.google.com/maps/place/17RMK4028655002,1232,OAK PARK MOBILE VILLAGE,NV,2019-04-14T00:00:00.000Z,2019-04-16T00:00:00.000Z
